epoch,train_loss,val_loss,val_f1,val_auc
0,0.6741198301315308,0.3145410120487213,0.6785714285714286,0.9735154280608826
1,0.33519482612609863,0.22657042741775513,0.7817258883248731,0.9792909792909792
2,0.2452702522277832,0.17915304005146027,0.8351648351648352,0.9836306199942563
3,0.19936487078666687,0.15223746001720428,0.8397790055248618,0.9853856217492581
4,0.16182510554790497,0.1332501322031021,0.8587570621468926,0.9882255336800791
5,0.1432088166475296,0.11730602383613586,0.8491620111731844,0.9904272631545359
6,0.12428607791662216,0.10927530378103256,0.8444444444444444,0.9922779922779923
7,0.10900836437940598,0.10530662536621094,0.8260869565217391,0.993139538594084
8,0.10459581017494202,0.09992172569036484,0.8306010928961749,0.9933948115766298
9,0.09634745866060257,0.09461940079927444,0.8491620111731844,0.9937458119276301
10,0.09244845062494278,0.09035179018974304,0.8685714285714285,0.9944159035068126
11,0.08519450575113297,0.08555065840482712,0.8735632183908046,0.9952774498229043
12,0.08051002025604248,0.08027097582817078,0.8685714285714285,0.9957560866651776
13,0.07387096434831619,0.07671823352575302,0.8786127167630058,0.9960432687705415
14,0.07392299175262451,0.07442940771579742,0.8786127167630058,0.9963942691215418
15,0.0719265565276146,0.07312823086977005,0.8888888888888888,0.996585723858451
16,0.06891711801290512,0.07223572582006454,0.8735632183908046,0.99642617824436
17,0.06605222076177597,0.07329176366329193,0.8685714285714285,0.99642617824436
18,0.06437898427248001,0.07571111619472504,0.8837209302325582,0.9965538147356329
19,0.06060156971216202,0.08001144975423813,0.8994082840236687,0.9964899964899965
20,0.06054089963436127,0.07684989273548126,0.8735632183908046,0.9967771785953604
21,0.05396721512079239,0.07751104980707169,0.8685714285714285,0.9966176329812694
22,0.055759284645318985,0.08503486961126328,0.8928571428571429,0.9961709052618143
23,0.05578809976577759,0.08550471067428589,0.8928571428571429,0.9961709052618144
24,0.05664200335741043,0.07967163622379303,0.872093023255814,0.9960432687705415
25,0.05585454776883125,0.07641269266605377,0.8636363636363636,0.9961709052618143
26,0.053563930094242096,0.07619772851467133,0.8685714285714285,0.9961709052618144
27,0.05344413220882416,0.07932643592357635,0.8771929824561403,0.9965857238584511
28,0.04657027870416641,0.08414653688669205,0.9202453987730062,0.9965538147356329
29,0.0490700863301754,0.08318226784467697,0.9259259259259259,0.9966495421040875
30,0.04893536493182182,0.0801529660820961,0.9146341463414634,0.9969048150866333
31,0.04552743583917618,0.07675988972187042,0.8982035928143712,0.9970643607007242
32,0.04817564785480499,0.07482670247554779,0.8994082840236687,0.9970324515779061
33,0.04394649714231491,0.07396090775728226,0.8888888888888888,0.9968409968409968
34,0.04228638857603073,0.07386139780282974,0.8928571428571429,0.9969367242094515
35,0.04473515972495079,0.07427443563938141,0.8982035928143712,0.997000542455088
36,0.04326386749744415,0.07537394016981125,0.8982035928143712,0.9970962698235426
37,0.04696525260806084,0.0769529715180397,0.9090909090909091,0.9971281789463607
38,0.04189503937959671,0.07868695259094238,0.9202453987730062,0.997160088069179
39,0.039210304617881775,0.080057792365551,0.9259259259259259,0.9970962698235425
40,0.04282630234956741,0.08012459427118301,0.9259259259259259,0.9971281789463607
41,0.04322956129908562,0.07949516922235489,0.9202453987730062,0.997160088069179
42,0.040649477392435074,0.07864128053188324,0.9202453987730062,0.9972239063148154
43,0.039774343371391296,0.07790926843881607,0.9146341463414634,0.9971600880691789
44,0.03824644908308983,0.07709123939275742,0.9146341463414634,0.9972558154376335
