epoch,train_loss,val_loss,val_f1,val_auc
0,0.6954320073127747,0.5305225849151611,0.370757180156658,0.8891941391941393
1,0.5630674958229065,0.44147446751594543,0.6926829268292682,0.9158140709864848
2,0.4768773019313812,0.37636324763298035,0.7151515151515152,0.9395604395604396
3,0.40459010004997253,0.3111346960067749,0.8114285714285714,0.9614121510673235
4,0.33724334836006165,0.25975775718688965,0.783068783068783,0.9686750031577618
5,0.28533822298049927,0.23459529876708984,0.7326732673267327,0.9708854364026778
6,0.24913433194160461,0.21652311086654663,0.7342995169082126,0.9730958696475938
7,0.22592061758041382,0.19651778042316437,0.7835051546391752,0.974406340785651
8,0.19201120734214783,0.18316416442394257,0.8021390374331551,0.9743589743589745
9,0.1794108748435974,0.18082056939601898,0.8111111111111111,0.9739800429455603
10,0.1709524691104889,0.17208997905254364,0.8152173913043478,0.9764746747505368
11,0.15422631800174713,0.16937246918678284,0.7676767676767676,0.9796324365289882
12,0.1438000649213791,0.1677635759115219,0.7623762376237624,0.9823481116584565
13,0.13906241953372955,0.15635967254638672,0.7875647668393783,0.9840848806366048
14,0.12863342463970184,0.14179742336273193,0.8333333333333334,0.9850953644057092
15,0.12686797976493835,0.1342867910861969,0.8426966292134831,0.9856637615258306
16,0.1295948326587677,0.12696072459220886,0.8571428571428571,0.9879057723885311
17,0.12060170620679855,0.12895075976848602,0.8397790055248618,0.9894214980421877
18,0.11537867784500122,0.1312919408082962,0.8279569892473119,0.9911898446381204
19,0.11071687936782837,0.12794633209705353,0.8324324324324325,0.992010862700518
20,0.10136178135871887,0.12104401737451553,0.8306010928961749,0.9929581912340533
21,0.0960911437869072,0.11261459439992905,0.8457142857142858,0.9937792092964507
22,0.09502764046192169,0.09652122110128403,0.8571428571428571,0.9950107363900467
23,0.09964503347873688,0.08978115767240524,0.8850574712643678,0.995705443981306
24,0.0886969342827797,0.09184440970420837,0.875,0.9959580649235822
25,0.09135556221008301,0.09444195032119751,0.8651685393258427,0.9954844006568144
26,0.08207109570503235,0.09229214489459991,0.8587570621468926,0.9952002020967539
27,0.08593746274709702,0.08797649294137955,0.8757396449704142,0.9955475558923834
28,0.08449631929397583,0.0834759846329689,0.8875739644970414,0.9960843753947202
29,0.08917872607707977,0.08300593495368958,0.8771929824561403,0.9963369963369964
30,0.08718772232532501,0.08569314330816269,0.8670520231213873,0.9960843753947202
31,0.0830523818731308,0.09938246011734009,0.8555555555555555,0.9953896678034608
32,0.08537150174379349,0.10462097823619843,0.8369565217391305,0.9950738916256158
33,0.08292952179908752,0.09154082089662552,0.8651685393258427,0.995705443981306
34,0.07961561530828476,0.08288098126649857,0.8823529411764706,0.9960843753947203
35,0.07001747936010361,0.0856492891907692,0.8848484848484849,0.9956107111279524
36,0.07225823402404785,0.08440389484167099,0.891566265060241,0.995768599216875
37,0.06983326375484467,0.07971403002738953,0.8850574712643678,0.9963369963369964
38,0.06393260508775711,0.0876644104719162,0.8651685393258427,0.9966527725148415
39,0.06639179587364197,0.08861488848924637,0.8555555555555555,0.9967159277504105
40,0.07084532082080841,0.0814317837357521,0.8700564971751412,0.9962738411014274
41,0.061560291796922684,0.08994323760271072,0.8848484848484849,0.9954528230390299
42,0.06256993860006332,0.09736524522304535,0.8930817610062893,0.9956107111279525
43,0.06630219519138336,0.07886029779911041,0.8941176470588236,0.9963685739547808
44,0.055990610271692276,0.08050526678562164,0.88,0.9967790829859795
45,0.06108315289020538,0.0815296545624733,0.8700564971751412,0.9968106606037641
46,0.060407303273677826,0.07644220441579819,0.9005847953216374,0.9964317291903498
47,0.054073650389909744,0.08859635144472122,0.8944099378881988,0.9960843753947203
48,0.06775267422199249,0.07946516573429108,0.9005847953216374,0.9962106858658583
49,0.05100648105144501,0.08115328848361969,0.875,0.9964633068081344
