threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,positive_rate,tn,fp,fn,tp,fpr,fnr,seed,best_val_f1,n_epochs
0.5,0.17037037037037037,0.11155778894472362,0.9024390243902439,0.19856887298747763,0.3100304984241065,0.07702852760386612,0.11388888888888889,73,884,12,111,0.9237199582027168,0.0975609756097561,43,0.984375,37
0.5,0.14074074074074075,0.1126082771896054,0.9512195121951219,0.20137693631669534,0.30695516986517823,0.07689108786673952,0.11388888888888889,35,922,6,117,0.9634273772204807,0.04878048780487805,44,0.984375,50
0.5,0.18055555555555555,0.1205179282868526,0.983739837398374,0.21472937000887313,0.6868432007204086,0.23682931320323583,0.11388888888888889,74,883,2,121,0.922675026123302,0.016260162601626018,45,0.984375,44
0.5,0.19907407407407407,0.11354166666666667,0.8861788617886179,0.2012927054478301,0.36415458198469136,0.08299556664051692,0.11388888888888889,106,851,14,109,0.8892371995820272,0.11382113821138211,46,0.984375,41
0.5,0.2824074074074074,0.08097686375321336,0.5121951219512195,0.13984461709211987,0.32883078047081415,0.08030828095159828,0.11388888888888889,242,715,60,63,0.7471264367816092,0.4878048780487805,47,0.9767441860465116,42
