threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,positive_rate,tn,fp,fn,tp,fpr,fnr,seed,best_val_f1,n_epochs
0.5,0.36203703703703705,0.06191950464396285,0.3252032520325203,0.10403120936280884,0.31591779867641934,0.07738803021655702,0.11388888888888889,351,606,83,40,0.6332288401253918,0.6747967479674797,43,0.984375,50
0.5,0.32222222222222224,0.13180169286577992,0.8861788617886179,0.2294736842105263,0.5436195427784999,0.11936130996187613,0.11388888888888889,239,718,14,109,0.7502612330198537,0.11382113821138211,44,0.9767441860465116,50
0.5,0.23703703703703705,0.09758897818599312,0.6910569105691057,0.1710261569416499,0.3712652173543679,0.08510216460253078,0.11388888888888889,171,786,38,85,0.8213166144200627,0.3089430894308943,45,0.984375,48
0.5,0.4009259259259259,0.08544303797468354,0.43902439024390244,0.14304635761589404,0.4126462267757474,0.09968937914449973,0.11388888888888889,379,578,69,54,0.6039707419017764,0.5609756097560976,46,0.984375,45
0.5,0.31296296296296294,0.10773130544993663,0.6910569105691057,0.18640350877192982,0.46730551945017884,0.11067553203735236,0.11388888888888889,253,704,38,85,0.735632183908046,0.3089430894308943,47,0.984375,50
