epoch,train_loss,val_loss,val_f1,val_auc
0,0.6918059587478638,0.3375292420387268,0.6159695817490495,0.963151877583326
1,0.35930877923965454,0.2484312206506729,0.7772511848341233,0.974262011549849
2,0.2598899304866791,0.20576739311218262,0.8186528497409327,0.976753730249465
3,0.21133193373680115,0.19048155844211578,0.8603351955307262,0.9788936768973706
4,0.18167643249034882,0.17539364099502563,0.8636363636363636,0.9809163661947058
5,0.16879402101039886,0.15314342081546783,0.8764044943820225,0.9832615132061091
6,0.14498430490493774,0.14147421717643738,0.8695652173913043,0.9841702576730278
7,0.1326155811548233,0.13537432253360748,0.8648648648648649,0.986456776009146
8,0.12381292134523392,0.13390079140663147,0.8633879781420765,0.9881276932547709
9,0.11756452172994614,0.1400526762008667,0.8715083798882681,0.9883035792806261
10,0.10682623833417892,0.14057070016860962,0.8777777777777778,0.9886846656699791
11,0.0962996780872345,0.1390959471464157,0.8715083798882681,0.9895934101368979
12,0.09332986176013947,0.14055368304252625,0.8715083798882681,0.9897986105003957
13,0.08381957560777664,0.14860405027866364,0.8764044943820225,0.9907073549673145
14,0.0825381651520729,0.1473807990550995,0.8764044943820225,0.9912056987072377
15,0.08180199563503265,0.14820905029773712,0.8764044943820225,0.9917040424471609
16,0.07651519775390625,0.15161828696727753,0.8764044943820225,0.9919971858235863
17,0.07308650761842728,0.15156324207782745,0.8700564971751412,0.992202386187084
18,0.07232069969177246,0.1425342857837677,0.8715083798882681,0.9926714155893648
19,0.06805337965488434,0.13856694102287292,0.8729281767955801,0.9929645589657902
20,0.06664635241031647,0.14358042180538177,0.8715083798882681,0.9930818163163604
21,0.06210702657699585,0.14839978516101837,0.8715083798882681,0.9930818163163604
22,0.06685226410627365,0.15134800970554352,0.8764044943820225,0.9929059302905051
23,0.06496930867433548,0.15188145637512207,0.8764044943820225,0.9929352446281478
24,0.06730613857507706,0.14900322258472443,0.88268156424581,0.9931111306540029
25,0.058161184191703796,0.14952847361564636,0.8777777777777778,0.9933163310175006
26,0.06312146782875061,0.15082672238349915,0.88268156424581,0.9933456453551432
27,0.0631142407655716,0.1517668068408966,0.8876404494382022,0.9933163310175007
28,0.06140339747071266,0.15373750030994415,0.8876404494382022,0.993228388004573
29,0.057559121400117874,0.15671582520008087,0.8813559322033898,0.9931404449916453
30,0.06077881157398224,0.15819284319877625,0.8813559322033898,0.9931404449916456
31,0.05675221234560013,0.16071192920207977,0.8863636363636364,0.9930818163163604
32,0.05477581173181534,0.16222532093524933,0.8914285714285715,0.9930818163163604
33,0.06156791001558304,0.16074101626873016,0.8863636363636364,0.9930818163163604
34,0.05785784870386124,0.15884537994861603,0.8863636363636364,0.9932283880045731
35,0.05889448896050453,0.15711359679698944,0.8926553672316384,0.9931990736669305
36,0.0583401694893837,0.1552407443523407,0.8926553672316384,0.9933163310175007
37,0.05393291264772415,0.15435265004634857,0.8926553672316384,0.9934922170433559
38,0.057477813214063644,0.15404988825321198,0.8926553672316384,0.9935215313809985
39,0.05694471299648285,0.15457628667354584,0.8926553672316384,0.9934629027057134
40,0.05758924409747124,0.15522423386573792,0.8926553672316384,0.993492217043356
41,0.05207377299666405,0.15624774992465973,0.8926553672316384,0.9935215313809985
42,0.05570917949080467,0.1570332646369934,0.8977272727272727,0.9934335883680708
43,0.053237684071063995,0.15814585983753204,0.8914285714285715,0.9934629027057134
44,0.05717434361577034,0.15930908918380737,0.8914285714285715,0.9934922170433559
45,0.06032109260559082,0.15962763130664825,0.8914285714285715,0.9934629027057134
46,0.0551963672041893,0.15972454845905304,0.8914285714285715,0.9934922170433559
47,0.05802280828356743,0.15943744778633118,0.8914285714285715,0.993492217043356
48,0.05508579686284065,0.15906798839569092,0.8914285714285715,0.9934922170433559
49,0.05853477865457535,0.15839779376983643,0.896551724137931,0.9935508457186409
