epoch,train_loss,val_loss,val_f1,val_auc
0,0.6931971311569214,0.690197229385376,0.2857142857142857,0.5749567613519773
1,0.6895605325698853,0.6880080699920654,0.313588850174216,0.5770380793245977
2,0.6885668635368347,0.6861111521720886,0.34,0.5841907777093777
3,0.686633825302124,0.6844912171363831,0.3422818791946309,0.5934541084044205
4,0.6847220063209534,0.6829622983932495,0.34210526315789475,0.599815319672852
5,0.6831952929496765,0.6815305948257446,0.34868421052631576,0.6054143581625774
6,0.6827495098114014,0.6801478862762451,0.343042071197411,0.6118048837686512
7,0.6802831292152405,0.6788377165794373,0.34177215189873417,0.6150587752469733
8,0.6803104877471924,0.6776068806648254,0.3448275862068966,0.6165538064667428
9,0.6745456457138062,0.6763691902160645,0.3446153846153846,0.6204232990355583
10,0.674515962600708,0.6751364469528198,0.3343465045592705,0.6213613578401196
11,0.6769877076148987,0.6739171147346497,0.3323262839879154,0.6234719901503825
12,0.6722176671028137,0.6727353930473328,0.3303303303303303,0.6251135930583648
13,0.6703668236732483,0.6716305017471313,0.3413173652694611,0.6264327382522793
14,0.6689914464950562,0.670417845249176,0.3430232558139535,0.6301263447952394
15,0.6658571362495422,0.6691455245018005,0.3352601156069364,0.6324421774690001
16,0.6702881455421448,0.6679359674453735,0.3372093023255814,0.6348459531556885
17,0.6695308089256287,0.6668967604637146,0.3372093023255814,0.6372497288423769
18,0.665583610534668,0.6659243106842041,0.32947976878612717,0.6395948758537802
19,0.6719478368759155,0.6649647951126099,0.3323615160349854,0.6420572802157537
20,0.6635934710502625,0.6641045212745667,0.3333333333333333,0.6444024272271569
