node_idx,tender_id,country,n_pairs,entropy,max_attention,normalised_entropy,tender_label,pred_prob
2545,2339,usa,3,1.0551857948303223,0.47376590967178345,0.9604715018339772,0,0.00013336403935682029
2549,2350,usa,4,0.8366007804870605,0.7261684536933899,0.6034798986062593,0,1.2959537798451493e-07
2551,2358,usa,3,1.0926762819290161,0.35986748337745667,0.9945968138165557,0,1.242881069174473e-07
2554,2361,usa,3,0.7851886749267578,0.5919511318206787,0.7147095322214833,1,0.999566376209259
2555,2362,usa,3,0.921467661857605,0.4789173901081085,0.8387560118909064,1,0.9978231191635132
2557,2365,usa,3,0.9289112687110901,0.595146119594574,0.8455314748365369,1,0.9998169541358948
2559,2369,usa,3,0.7016884088516235,0.6968214511871338,0.6387043146061179,1,0.9988631010055542
2566,2379,usa,3,1.0354293584823608,0.4532180428504944,0.9424884184917064,0,2.1911169767463434e-07
2568,2381,usa,3,1.0527634620666504,0.45400476455688477,0.9582665995325397,0,0.0004983145045116544
2569,2383,usa,3,1.0941472053527832,0.3649187982082367,0.9959357060162327,0,0.00040878733852878213
2570,2384,usa,3,1.079239010810852,0.42652782797813416,0.9823656825459829,0,0.00017229499644599855
2573,2391,usa,2,0.6443221569061279,0.6549597382545471,0.9295603805033513,0,2.0342726202216e-05
2575,2394,usa,3,1.0809077024459839,0.4089648127555847,0.983884591129424,0,5.192769458517432e-05
2576,2395,usa,5,1.4749842882156372,0.2972608208656311,0.9164592661949186,0,3.955212014261633e-05
2577,2396,usa,3,1.027026653289795,0.4586319029331207,0.934839946615652,1,0.9993472695350647
2578,2397,usa,8,2.0301504135131836,0.1919417530298233,0.9762959779447162,1,0.9995558857917786
2580,2401,usa,3,0.826453447341919,0.6736723184585571,0.7522703467515919,0,7.865967927500606e-05
2584,2407,usa,3,1.0871423482894897,0.39660748839378357,0.9895596103403089,1,0.9998890161514282
2585,2408,usa,3,1.0533772706985474,0.461596816778183,0.9588253122269345,1,0.9998763799667358
2586,2409,usa,3,1.082545280456543,0.40899673104286194,0.9853751788712963,1,0.9998940229415894
2587,2410,usa,3,1.044965147972107,0.4736863374710083,0.9511682681421292,1,0.9998656511306763
2588,2412,usa,3,0.9904540777206421,0.5598143339157104,0.9015501537138346,0,0.0009911662200465798
2589,2415,usa,3,1.0699107646942139,0.44845283031463623,0.9738747470149893,0,0.0013978226343169808
2594,2421,usa,3,1.0689904689788818,0.41069838404655457,0.9730370577547975,1,0.9994390606880188
2599,2429,usa,3,1.094741702079773,0.3751899302005768,0.99647684025724,0,1.7003083030431299e-07
2600,2435,usa,3,0.9076589345932007,0.6219704151153564,0.8261867666650541,0,3.9137577800829604e-07
2603,2442,usa,4,1.3530436754226685,0.34076830744743347,0.97601470031923,0,0.00011933565838262439
2604,2447,usa,2,0.5559391975402832,0.7557414174079895,0.8020507233271564,1,0.9992831349372864
2605,2448,usa,3,1.0971763134002686,0.35873132944107056,0.9986929189827449,0,4.03034282498993e-05
2606,2449,usa,3,1.0975706577301025,0.3549506366252899,0.9990518666605577,0,4.746429476654157e-05
2607,2450,usa,3,1.0971763134002686,0.35873132944107056,0.9986929189827449,0,4.03034282498993e-05
2608,2451,usa,3,1.0964311361312866,0.3646840453147888,0.9980146294017269,0,3.885051773977466e-05
2609,2453,usa,6,1.6596271991729736,0.2790222764015198,0.92625557597192,0,5.381274240789935e-05
2610,2454,usa,3,1.097176432609558,0.35873132944107056,0.9986930274917165,0,4.030334821436554e-05
2611,2455,usa,3,1.0967656373977661,0.3621430993080139,0.9983191055758329,0,3.8036050682421774e-05
2621,2469,usa,3,1.097745656967163,0.3509101867675781,0.99921115783076,0,7.465590169886127e-05
2622,2470,usa,3,1.08815598487854,0.38668811321258545,0.9904822621252067,0,1.1962075404881034e-05
2624,2473,usa,3,0.8251150846481323,0.662673830986023,0.7510521165282533,0,3.787942114286125e-05
2626,2477,usa,5,1.5767573118209839,0.3054107427597046,0.9796944011566805,0,0.0001296522095799446
2627,2482,usa,3,1.0380263328552246,0.4799395501613617,0.9448522864364317,0,6.610828859265894e-05
2631,2504,usa,3,0.843014657497406,0.583095908164978,0.767345009875527,0,0.00014375001774169505
2635,2513,usa,2,0.6744177937507629,0.5964680314064026,0.9729792065315015,0,6.486715733444726e-07
2636,2515,usa,2,0.68803870677948,0.5504962205886841,0.9926300302104114,0,8.33555873214209e-07
2637,2516,usa,3,1.0877758264541626,0.390362024307251,0.9901362270150058,0,8.18755870568566e-05
2639,2523,usa,3,1.07407546043396,0.4087093770503998,0.977665616444272,0,1.615793735254556e-05
2640,2524,usa,3,1.033501148223877,0.4856230616569519,0.9407332858772501,0,1.778730256773997e-05
