threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,positive_rate,tn,fp,fn,tp,fpr,fnr,seed,best_val_f1,n_epochs
0.5,0.9605604566683965,0.8228438228438228,1.0,0.9028132992327366,0.983711948051013,0.8582500898977836,0.18318629994810587,1498,76,0,353,0.048284625158831,0.0,43,0.7671232876712328,50
0.5,0.9200830306175403,0.6962524654832347,1.0,0.8209302325581396,0.9756345141121121,0.7824171699535487,0.18318629994810587,1420,154,0,353,0.09783989834815757,0.0,44,0.7246376811594203,37
0.5,0.9615983393876492,0.8266978922716628,1.0,0.9051282051282051,0.985105881336592,0.8851205313093964,0.18318629994810587,1500,74,0,353,0.04701397712833545,0.0,45,0.8125,50
