epoch,train_loss,val_loss,val_f1,val_auc
0,0.8824326395988464,0.37808364629745483,0.7605633802816901,0.9739981825110662
1,0.39508211612701416,0.28380510210990906,0.7330316742081447,0.9736757247969983
2,0.30687040090560913,0.2349204123020172,0.7788461538461539,0.9776624747163837
3,0.25819653272628784,0.2017059326171875,0.8059701492537313,0.9803007651042125
4,0.21773627400398254,0.17527277767658234,0.8421052631578947,0.9828511124791134
5,0.18473567068576813,0.15845747292041779,0.8715083798882681,0.9854894028669422
6,0.1625048965215683,0.14987985789775848,0.8764044943820225,0.987805235540703
7,0.14160943031311035,0.13961823284626007,0.8666666666666667,0.989593410136898
8,0.1317373365163803,0.13395847380161285,0.8777777777777778,0.9905900976167443
9,0.11592845618724823,0.13400046527385712,0.8777777777777778,0.9903848972532465
10,0.11153867095708847,0.13648846745491028,0.8555555555555555,0.9901796968897487
11,0.09953813999891281,0.13042354583740234,0.8633879781420765,0.9905607832791018
12,0.09931115061044693,0.11868558824062347,0.8602150537634409,0.9916454137718759
13,0.09410912543535233,0.11806570738554001,0.8695652173913043,0.9920265001612288
14,0.08783348649740219,0.11665026843547821,0.8839779005524862,0.9923489578752968
15,0.08212234079837799,0.11262183636426926,0.8743169398907104,0.9928179872775774
16,0.08689281344413757,0.11668232828378677,0.8666666666666667,0.9927007299270073
17,0.08096135407686234,0.12393923848867416,0.8863636363636364,0.9929059302905051
18,0.07765182852745056,0.12611116468906403,0.8863636363636364,0.9930231876410753
19,0.0727996975183487,0.1268092393875122,0.8863636363636364,0.9930231876410753
20,0.07296184450387955,0.12103825062513351,0.8764044943820225,0.9930818163163603
21,0.062302324920892715,0.11977944523096085,0.88268156424581,0.9933163310175007
22,0.06674077361822128,0.1236875057220459,0.8926553672316384,0.9932577023422156
23,0.06838104128837585,0.12962788343429565,0.896551724137931,0.9933456453551432
24,0.06462790071964264,0.13385596871376038,0.8901734104046243,0.9934335883680708
25,0.06564909219741821,0.13881362974643707,0.8953488372093024,0.9933163310175007
26,0.06145067512989044,0.14086107909679413,0.8953488372093024,0.9934335883680708
27,0.059485435485839844,0.14086121320724487,0.8953488372093024,0.9934922170433559
28,0.06036468222737312,0.14037460088729858,0.9005847953216374,0.9937267317444962
29,0.05797284469008446,0.14196480810642242,0.9058823529411765,0.9936974174068538
30,0.052899546921253204,0.14259867370128632,0.9005847953216374,0.9936681030692113
31,0.052372124046087265,0.13985534012317657,0.9017341040462428,0.9937853604197814
32,0.057957105338573456,0.1367080807685852,0.9080459770114943,0.9939612464456365
33,0.05477388948202133,0.13556618988513947,0.9028571428571428,0.9940785037962067
34,0.05342397466301918,0.1354692578315735,0.9028571428571428,0.9940785037962068
35,0.055712006986141205,0.13504153490066528,0.9028571428571428,0.9941371324714917
36,0.0546594075858593,0.13543927669525146,0.9028571428571428,0.9941371324714918
37,0.050204455852508545,0.13705450296401978,0.9028571428571428,0.9941371324714919
38,0.04687057435512543,0.140238955616951,0.9132947976878613,0.9940198751209217
39,0.051808398216962814,0.14287063479423523,0.9058823529411765,0.9940198751209216
40,0.05376819893717766,0.14320433139801025,0.9058823529411765,0.9939612464456367
41,0.04878620803356171,0.1425955891609192,0.9058823529411765,0.9940198751209217
42,0.05224732309579849,0.1411760300397873,0.9005847953216374,0.9940198751209216
43,0.0529116652905941,0.1398162841796875,0.9069767441860465,0.9939905607832791
44,0.04848698899149895,0.13854609429836273,0.9069767441860465,0.9940491894585641
45,0.04944361373782158,0.13779108226299286,0.9069767441860465,0.9940785037962067
46,0.05084211751818657,0.13727764785289764,0.9080459770114943,0.9941078181338493
47,0.04654647409915924,0.13705505430698395,0.9017341040462428,0.9940785037962068
48,0.05443289503455162,0.1370241343975067,0.9017341040462428,0.9941078181338493
49,0.04617593437433243,0.13704361021518707,0.9017341040462428,0.9941664468091344
