threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,positive_rate,tn,fp,fn,tp,fpr,fnr,seed,best_val_f1,n_epochs
0.5,0.9498997995991983,0.7916666666666666,0.9382716049382716,0.8587570621468926,0.9908441136511312,0.96151298683073,0.1623246492985972,398,20,5,76,0.04784688995215311,0.06172839506172839,43,0.8729281767955801,43
0.5,0.9398797595190381,0.7428571428571429,0.9629629629629629,0.8387096774193549,0.9926752909209049,0.9674184274264295,0.1623246492985972,391,27,3,78,0.0645933014354067,0.037037037037037035,44,0.8571428571428571,50
0.5,0.9438877755511023,0.7572815533980582,0.9629629629629629,0.8478260869565217,0.9930001772107034,0.9687285752430541,0.1623246492985972,393,25,3,78,0.05980861244019139,0.037037037037037035,45,0.8602150537634409,50
0.5,0.9418837675350702,0.7549019607843137,0.9506172839506173,0.8415300546448088,0.990548762478587,0.9595847731040693,0.1623246492985972,393,25,4,77,0.05980861244019139,0.04938271604938271,46,0.8586956521739131,44
0.5,0.9478957915831663,0.7722772277227723,0.9629629629629629,0.8571428571428571,0.9930001772107034,0.9693440435870766,0.1623246492985972,395,23,3,78,0.05502392344497608,0.037037037037037035,47,0.8709677419354839,50
