,accuracy,accuracy,precision,precision,recall,recall,f1,f1,roc_auc,roc_auc,pr_auc,pr_auc
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
model,,,,,,,,,,,,
HistGB,0.7254509018036072,0.0,0.25862068965517243,0.0,0.37037037037037035,0.0,0.30456852791878175,0.0,0.6779490814578533,0.0,0.2733003201795126,0.0
LR,0.5410821643286573,0.0,0.17256637168141592,0.0,0.4814814814814815,0.0,0.254071661237785,0.0,0.5460747829168882,0.0,0.20153166078711124,0.0
RF_default,0.8044088176352705,0.006431585785924384,0.3109095286243921,0.033439027040823965,0.16790123456790124,0.01656346649999844,0.21799078813024061,0.02178882928810162,0.6593537716344734,0.008908831299731038,0.2893908661464821,0.008222553732159125
RF_tuned,0.7567134268537073,0.006736567660910492,0.30966329895788614,0.011081840204565568,0.4049382716049383,0.005521155499999476,0.3508946113451746,0.008595334392811007,0.7106680843522949,0.0018188273404851152,0.3035150257339674,0.004871298722535703
