threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,positive_rate,tn,fp,fn,tp,fpr,fnr,seed,best_val_f1,n_epochs
0.5,0.7524521251751518,0.3061797752808989,0.2780612244897959,0.2914438502673797,0.5243185610436285,0.22014733807667974,0.18309201307800094,1502,247,283,109,0.14122355631789593,0.7219387755102041,43,0.7096774193548387,32
0.5,0.7547874824848202,0.30498533724340177,0.2653061224489796,0.2837653478854025,0.6044182681648989,0.27657601605216237,0.18309201307800094,1512,237,288,104,0.13550600343053174,0.7346938775510204,44,0.5822784810126582,26
0.5,0.749182624941616,0.2796352583586626,0.23469387755102042,0.2552011095700416,0.5669828823467638,0.24668677279966267,0.18309201307800094,1512,237,300,92,0.13550600343053174,0.7653061224489796,45,0.6197183098591549,35
0.5,0.762260625875759,0.2572614107883817,0.15816326530612246,0.19589257503949448,0.6315007992905567,0.24846379007061395,0.18309201307800094,1570,179,330,62,0.10234419668381932,0.8418367346938775,46,0.6575342465753424,50
0.5,0.7197571228397945,0.32068965517241377,0.4744897959183674,0.38271604938271603,0.6017943197862334,0.28170637973721485,0.18309201307800094,1355,394,206,186,0.2252715837621498,0.5255102040816326,47,0.6349206349206349,17
