epoch,train_loss,val_loss,val_f1,val_auc
0,1.6063686609268188,1.4386745691299438,0.3333333333333333,0.7332251082251082
1,2.7634458541870117,1.1280256509780884,0.42696629213483145,0.7859848484848485
2,2.620762586593628,0.6670271158218384,0.4888888888888889,0.8092532467532468
3,1.8008712530136108,0.6548026204109192,0.4,0.7846320346320346
4,1.4999009370803833,0.6287329792976379,0.4262295081967213,0.7851731601731602
5,0.9400612115859985,0.8249991536140442,0.4036697247706422,0.7307900432900433
6,1.2611827850341797,0.7321413159370422,0.3709677419354839,0.7989718614718615
7,1.0703260898590088,0.4930349290370941,0.4791666666666667,0.8963744588744589
8,0.7810348272323608,0.46145063638687134,0.5054945054945055,0.8993506493506495
9,1.0080511569976807,0.40786534547805786,0.5176470588235295,0.9047619047619047
10,0.8927023410797119,0.35327836871147156,0.5641025641025641,0.922077922077922
11,0.7459484934806824,0.34796586632728577,0.5945945945945946,0.9312770562770564
12,0.8114264607429504,0.3700945973396301,0.5866666666666667,0.9239718614718615
13,0.654637336730957,0.42354053258895874,0.5238095238095238,0.8990800865800865
14,0.757611095905304,0.43436115980148315,0.4888888888888889,0.8971861471861472
15,0.7059326171875,0.348430871963501,0.5348837209302325,0.935064935064935
16,0.5967642068862915,0.3234042227268219,0.5476190476190477,0.9393939393939393
17,0.6125239133834839,0.32316815853118896,0.5476190476190477,0.9410173160173161
18,0.5886967778205872,0.31699711084365845,0.5542168674698795,0.9448051948051949
19,0.5804302096366882,0.31281566619873047,0.5679012345679012,0.9464285714285714
20,0.6517658233642578,0.3138332962989807,0.5641025641025641,0.9518398268398268
21,0.4459993541240692,0.32046133279800415,0.5714285714285714,0.9483225108225108
22,0.5020237565040588,0.32646921277046204,0.5789473684210527,0.9475108225108224
23,0.5377385020256042,0.3139975368976593,0.5789473684210527,0.9510281385281385
24,0.47919467091560364,0.29771149158477783,0.5897435897435898,0.9575216450216449
25,0.4504162073135376,0.29462897777557373,0.5974025974025974,0.9518398268398269
26,0.42070168256759644,0.2995733916759491,0.5897435897435898,0.9526515151515151
27,0.4277833104133606,0.300075888633728,0.5897435897435898,0.9542748917748918
28,0.4472125470638275,0.2884698808193207,0.6075949367088608,0.9558982683982684
29,0.39541324973106384,0.2770443856716156,0.6075949367088608,0.9604978354978355
30,0.3967323303222656,0.2737269103527069,0.6,0.9675324675324676
31,0.3984369933605194,0.27858561277389526,0.6133333333333333,0.9615800865800865
32,0.395981103181839,0.28625017404556274,0.6216216216216216,0.9561688311688311
33,0.3954853415489197,0.27223652601242065,0.6301369863013698,0.9626623376623378
34,0.3971676826477051,0.25943949818611145,0.64,0.9656385281385282
35,0.3666139245033264,0.26410335302352905,0.6301369863013698,0.9604978354978355
36,0.3953987956047058,0.26311632990837097,0.6153846153846154,0.9623917748917749
37,0.37146154046058655,0.25931742787361145,0.6233766233766234,0.9642857142857143
38,0.369951456785202,0.26940253376960754,0.6301369863013698,0.9610389610389611
39,0.36071404814720154,0.2843042016029358,0.6285714285714286,0.9567099567099567
40,0.3567075729370117,0.276313453912735,0.6388888888888888,0.9577922077922078
41,0.349545955657959,0.27152854204177856,0.6301369863013698,0.9615800865800865
42,0.3415699601173401,0.2684245705604553,0.6052631578947368,0.9621212121212122
43,0.3491041958332062,0.2518391013145447,0.6233766233766234,0.9688852813852814
44,0.3305055797100067,0.2414821982383728,0.6486486486486487,0.9686147186147186
45,0.33009764552116394,0.24129465222358704,0.647887323943662,0.9667207792207793
46,0.3185650110244751,0.24041537940502167,0.6575342465753424,0.9661796536796536
47,0.33306175470352173,0.2551431655883789,0.6133333333333333,0.963474025974026
48,0.31819868087768555,0.24467520415782928,0.6133333333333333,0.9686147186147186
49,0.3233063817024231,0.2360650599002838,0.647887323943662,0.9688852813852814
