threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,positive_rate,tn,fp,fn,tp,fpr,fnr,seed,best_val_f1,n_epochs
0.5,0.6732673267326733,0.0,0.0,0.0,0.6336898395721925,0.5361488275542515,0.32673267326732675,68,0,33,0,0.0,1.0,43,0.8108108108108109,38
0.5,0.6831683168316832,0.6666666666666666,0.06060606060606061,0.1111111111111111,0.7459893048128342,0.636277538333433,0.32673267326732675,67,1,31,2,0.014705882352941176,0.9393939393939394,44,0.8982035928143712,50
0.5,0.6732673267326733,0.0,0.0,0.0,0.7566844919786097,0.6604069274734296,0.32673267326732675,68,0,33,0,0.0,1.0,45,0.9156626506024096,50
0.5,0.6732673267326733,0.0,0.0,0.0,0.6764705882352942,0.6047701408652342,0.32673267326732675,68,0,33,0,0.0,1.0,46,0.7936507936507936,50
0.5,0.6732673267326733,0.0,0.0,0.0,0.6706773618538324,0.5542599758344261,0.32673267326732675,68,0,33,0,0.0,1.0,47,0.6772486772486772,23
